PolygonID,LCID,HydroSG,CN,Acres,PCT_Area,CCN,CatchmentID
2092,21,C,79,0.1962718,0.0000828,0.0065373,
2093,21,D,84,0.0246108,0.0000104,0.0008716,
2094,22,C,79,0.0703882,0.0000297,0.0023445,
2095,22,C,79,0.1520066,0.0000641,0.005063,
2096,81,C,74,0.43818,0.0001847,0.013671,
2097,81,C,74,1.7191645,0.0007248,0.0536369,
2098,81,D,80,0.3358287,0.0001416,0.0113272,
2099,82,C,74,1.9937595,0.0008406,0.0622041,
2100,82,A,39,0.8431929,0.0003555,0.0138646,
2101,82,C,74,0.7921925,0.000334,0.0247159,
2102,82,C,74,2.6628134,0.0011227,0.0830782,
2103,82,C,74,0.0707903,0.0000298,0.0022086,
2104,82,C,74,0.0019678,0.0000008,0.0000614,
2105,82,D,80,0.1033317,0.0000436,0.0034853,
2106,82,,,16.0345802,0.0067604,,
2107,82,B,61,0.065123,0.0000275,0.0016749,
2108,82,D,80,0.8875858,0.0003742,0.0299374,
2109,82,D,80,0.5776841,0.0002436,0.0194848,
2110,41,A,36,0.2482788,0.0001047,0.0037684,
2111,41,C,73,0.0401763,0.0000169,0.0012365,
2112,41,C,73,0.1123258,0.0000474,0.0034571,
2113,41,C,73,0.4985226,0.0002102,0.0153434,
2114,41,,,0.1148684,0.0000484,,
2115,41,B,60,1.2348549,0.0005206,0.0312379,
2116,41,D,79,2.049088,0.0008639,0.0682499,
2117,22,C,79,0.2265375,0.0000955,0.0075454,
2118,22,C,79,0.2416775,0.0001019,0.0080497,
2119,21,C,79,0.5372667,0.0002265,0.017895,
2120,21,C,79,0.0022722,0.000001,0.0000757,
2121,21,C,79,0.2068202,0.0000872,0.0068887,
2122,21,D,84,0.2614955,0.0001103,0.009261,
2123,22,C,79,0.0748197,0.0000315,0.0024921,
2124,22,D,84,0.1475752,0.0000622,0.0052265,
2125,41,C,73,0.2896855,0.0001221,0.0089159,
2126,41,C,73,6.4036641,0.0026999,0.1970906,
2127,41,C,73,1.2524819,0.0005281,0.0385486,
2128,41,C,73,10.1020565,0.0042592,0.3109189,
2129,41,C,73,5.4642625,0.0023038,0.1681779,
2130,41,C,73,0.2717414,0.0001146,0.0083636,
2131,41,C,73,7.8108826,0.0032932,0.2404016,
2132,41,C,73,17.0469017,0.0071872,0.5246658,
2133,41,C,73,1.740766,0.0007339,0.0535769,
2134,41,C,73,8.6462936,0.0036454,0.2661137,
2135,41,C,73,7.7749662,0.003278,0.2392962,
2136,41,C,73,3.9091032,0.0016481,0.1203135,
2137,41,C,73,2.8120193,0.0011856,0.0865477,
2138,41,C,73,1.2086546,0.0005096,0.0371997,
2139,41,C,73,2.3380868,0.0009858,0.0719611,
2140,41,C,73,2.5091939,0.0010579,0.0772274,
2141,41,C,73,1.8943578,0.0007987,0.0583041,
2142,41,C,73,1.4431138,0.0006084,0.0444158,
2143,41,C,73,3.4400835,0.0014504,0.1058781,
2144,41,C,73,0.0715418,0.0000302,0.0022019,
2145,41,C,73,1.2618868,0.000532,0.0388381,
2146,41,C,73,3.0654156,0.0012924,0.0943467,
2147,41,C,73,4.92522,0.0020765,0.1515874,
2148,41,C,73,0.7606888,0.0003207,0.0234123,
2149,41,A,36,3.8512125,0.0016237,0.058454,
2150,41,A,36,1.851518,0.0007806,0.0281025,
2151,41,A,36,1.4186379,0.0005981,0.0215322,
2152,41,B,60,7.0700064,0.0029808,0.1788486,
2153,41,B,60,6.1080122,0.0025752,0.1545132,
2154,41,C,73,4.9601126,0.0020912,0.1526612,
2155,41,B,60,1.1596397,0.0004889,0.0293352,
2156,41,B,60,4.4296575,0.0018676,0.1120562,
2157,41,C,73,1.6031549,0.0006759,0.0493415,
2158,41,C,73,0.9506512,0.0004008,0.0292589,
2159,41,C,73,0.6464317,0.0002725,0.0198957,
2160,41,C,73,1.4251567,0.0006009,0.0438632,
2161,41,C,73,2.22633,0.0009387,0.0685215,
2162,41,C,73,0.5862758,0.0002472,0.0180443,
2163,41,C,73,7.296958,0.0030765,0.2245842,
2164,41,C,73,2.0710204,0.0008732,0.0637414,
2165,41,B,60,8.1012907,0.0034156,0.2049368,
2166,41,B,60,5.437078,0.0022923,0.1375407,
2167,41,B,60,1.7469144,0.0007365,0.0441914,
2168,41,A,36,1.4361205,0.0006055,0.0217976,
2169,41,C,73,0.2743974,0.0001157,0.0084453,
2170,41,C,73,0.4341775,0.0001831,0.013363,
2171,41,C,73,1.5017533,0.0006332,0.0462206,
2172,41,C,73,5.7003136,0.0024033,0.175443,
2173,41,C,73,3.2515044,0.0013709,0.1000741,
2174,41,C,73,2.9328012,0.0012365,0.0902651,
2175,41,C,73,2.0706723,0.000873,0.0637307,
2176,41,C,73,1.2586476,0.0005307,0.0387384,
2177,41,C,73,0.0659404,0.0000278,0.0020295,
2178,41,C,73,4.9276781,0.0020776,0.151663,
2179,41,C,73,2.445821,0.0010312,0.0752769,
2180,41,B,60,3.9577255,0.0016686,0.1001178,
2181,41,B,60,8.1162643,0.0034219,0.2053156,
2182,41,,,0.9517649,0.0004013,,
2183,41,B,60,0.2963425,0.0001249,0.0074965,
2184,41,C,73,36.439743,0.0153635,1.1215343,
2185,41,B,60,1.9361371,0.0008163,0.0489781,
2186,41,D,79,7.4652104,0.0031474,0.2486472,
2187,41,D,79,0.7591718,0.0003201,0.0252861,
2188,41,,,0.0561514,0.0000237,,
2189,41,D,79,1.4991184,0.000632,0.0499318,
2190,41,D,79,2.4526582,0.0010341,0.0816918,
2191,41,D,79,1.9704156,0.0008308,0.0656295,
2192,41,C,73,2.159049,0.0009103,0.0664507,
2193,41,D,79,5.6271219,0.0023725,0.1874252,
2194,41,D,79,2.6455667,0.0011154,0.0881171,
2195,41,D,79,1.6747229,0.0007061,0.0557808,
2196,41,D,79,2.1371553,0.0009011,0.0711832,
2197,41,D,79,1.3058265,0.0005506,0.0434938,
2198,41,C,73,2.2898891,0.0009654,0.0704777,
2199,41,C,73,0.0947274,0.0000399,0.0029155,
2200,41,D,79,4.8536649,0.0020464,0.1616632,
2201,43,C,73,0.00361,0.0000015,0.0001111,
2202,43,B,60,0.4570478,0.0001927,0.0115619,
2203,43,D,79,0.1241331,0.0000523,0.0041346,
2204,21,C,79,0.1653939,0.0000697,0.0055089,
2205,21,C,79,0.4944333,0.0002085,0.0164683,
2206,21,A,49,0.7772902,0.0003277,0.0160581,
2207,21,C,79,0.0095728,0.000004,0.0003188,
2208,21,C,79,0.3962627,0.0001671,0.0131985,
2209,21,C,79,0.5060693,0.0002134,0.0168559,
2210,21,B,69,0.6134769,0.0002587,0.0178469,
2211,21,D,84,2.6550155,0.0011194,0.0940288,
2212,41,C,73,0.1411874,0.0000595,0.0043454,
2213,41,B,60,0.0812074,0.0000342,0.0020543,
2214,43,C,73,0.1198408,0.0000505,0.0036884,
2215,43,D,79,0.0226309,0.0000095,0.0007538,
2216,22,C,79,0.327658,0.0001381,0.0109135,
2217,22,C,79,0.0788606,0.0000332,0.0026266,
2218,23,C,79,1.1066613,0.0004666,0.0368601,
2219,23,C,79,0.4294563,0.0001811,0.0143041,
2220,22,C,79,0.1376771,0.000058,0.0045857,
2221,22,C,79,0.0689493,0.0000291,0.0022965,
2222,41,C,73,0.218393,0.0000921,0.0067217,
2223,41,C,73,0.7125954,0.0003004,0.0219321,
2224,41,A,36,0.0983908,0.0000415,0.0014934,
2225,41,C,73,0.7003535,0.0002953,0.0215553,
2226,41,B,60,0.0631821,0.0000266,0.0015983,
2227,41,D,79,1.260535,0.0005315,0.0419852,
2228,21,C,79,2.1667047,0.0009135,0.0721674,
2229,21,B,69,0.4248345,0.0001791,0.012359,
2230,22,C,79,1.058974,0.0004465,0.0352717,
2231,22,C,79,0.1204666,0.0000508,0.0040124,
2232,22,C,79,0.791215,0.0003336,0.0263534,
2233,22,B,69,0.0757304,0.0000319,0.0022031,
2234,22,B,69,3.4661896,0.0014614,0.1008361,
2235,22,D,84,1.104054,0.0004655,0.0391007,
2236,21,C,79,1.2612333,0.0005318,0.0420085,
2237,21,B,69,0.2184033,0.0000921,0.0063536,
2238,21,B,69,0.5777191,0.0002436,0.0168066,
2239,21,C,79,0.3147837,0.0001327,0.0104846,
2240,21,C,79,0.036386,0.0000153,0.0012119,
2241,82,C,74,2.4866393,0.0010484,0.0775816,
2242,82,C,74,0.8022251,0.0003382,0.0250289,
2243,82,D,80,0.0230006,0.0000097,0.0007758,
2244,23,C,79,1.5657358,0.0006601,0.0521507,
2245,23,C,79,0.3798406,0.0001601,0.0126515,
2246,23,B,69,0.6518023,0.0002748,0.0189618,
2247,23,D,84,0.4025811,0.0001697,0.0142576,
2248,21,B,69,0.0907852,0.0000383,0.0026411,
2249,21,B,69,0.4621998,0.0001949,0.013446,
2250,81,C,74,1.2304147,0.0005188,0.0383882,
2251,81,C,74,3.5659094,0.0015034,0.1112542,
2252,81,C,74,1.4260585,0.0006012,0.0444922,
2253,81,C,74,0.1507633,0.0000636,0.0047037,
2254,81,B,61,0.8591203,0.0003622,0.0220952,
2255,81,B,61,0.0634616,0.0000268,0.0016321,
2256,81,B,61,0.8245128,0.0003476,0.0212052,
