OBJECTID,Join_Count,TARGET_FID,JOIN_FID,FID_LandCover_Elicott,Id,gridcode,FID_soils,AREASYMBOL,SPATIALVER,MUSYM,MUKEY,HydroSG,CN,Land_Cover,Acres,Percent_Area,compositeCN,Id_1,gridcode_1,Shape_Length_1,Shape_Area_1,Shape_Length,Shape_Area
1590,1,1590,47,669,529672,21,200,MD027,6,WcB,793659,D,84,"Developed, Open Space",0.4399929,0.0001855,0.0155826,47,38,2819.013952898307707,257584.595577568339650,220.579312431647935,1780.588182409155934
1591,1,1591,44,670,529673,22,46,MD027,6,LoC,793429,C,79,"Developed, Low Intensity",0.0003920,0.0000002,0.0000131,44,34,2040.080042330474726,242411.317755026975647,7.134242756130384,1.586433243732918
1593,1,1593,46,671,529674,21,32,MD027,6,LrF,793431,C,79,"Developed, Open Space",0.1068234,0.0000450,0.0035580,46,36,4299.736166652386601,687962.435289726126939,86.783503711858017,432.298851699387001
1594,1,1594,46,671,529674,21,35,MD027,6,LrD,793430,C,79,"Developed, Open Space",0.0356483,0.0000150,0.0011874,46,36,4299.736166652386601,687962.435289726126939,57.452555174976482,144.263648301695923
1595,1,1595,45,672,529884,24,80,MD027,6,LoB,793428,C,,"Developed, High Intensity",0.3953977,0.0001667,,45,33,2126.402011440691695,158256.429778434190666,166.674509970471263,1600.117649578803366
1596,1,1596,45,673,529885,23,80,MD027,6,LoB,793428,C,79,"Developed, Medium Intensity",0.3953977,0.0001667,0.0131697,45,33,2126.402011440691695,158256.429778434190666,166.674509467557073,1600.117641969887018
1597,1,1597,45,674,529886,22,80,MD027,6,LoB,793428,C,79,"Developed, Low Intensity",0.0798004,0.0000336,0.0026579,45,33,2126.402011440691695,158256.429778434190666,126.674471381272298,322.940729414124576
1598,1,1598,45,675,529887,41,80,MD027,6,LoB,793428,C,73,Deciduous Forest,1.0852820,0.0004576,0.0334026,45,33,2126.402011440691695,158256.429778434190666,439.567363327560543,4391.980462758723661
1599,1,1599,43,676,529888,21,29,MD027,6,LrF,793431,C,79,"Developed, Open Space",0.0077712,0.0000033,0.0002588,43,35,1112.201770492006290,48158.073667062169989,29.376228256174677,31.449049399920902
1600,1,1600,43,676,529888,21,44,MD027,6,LoC,793429,C,79,"Developed, Open Space",0.1675440,0.0000706,0.0055805,43,35,1112.201770492006290,48158.073667062169989,109.980598083025640,678.026433259988721
1601,1,1601,43,676,529888,21,80,MD027,6,LoB,793428,C,79,"Developed, Open Space",0.0470796,0.0000198,0.0015681,43,35,1112.201770492006290,48158.073667062169989,75.271814799172347,190.524517479788756
1607,1,1607,46,678,529890,22,36,MD027,6,LrD,793430,C,79,"Developed, Low Intensity",0.3017889,0.0001272,0.0100518,46,36,4299.736166652386601,687962.435289726126939,332.712243661153707,1221.296465450697269
1608,1,1608,46,678,529890,22,80,MD027,6,LoB,793428,C,79,"Developed, Low Intensity",13.5293350,0.0057041,0.4506278,46,36,4299.736166652386601,687962.435289726126939,2194.594480228675366,54751.277208841573156
1609,1,1609,46,678,529890,22,172,MD027,6,WcB,793659,D,84,"Developed, Low Intensity",0.0234332,0.0000099,0.0008299,46,36,4299.736166652386601,687962.435289726126939,54.726473787843815,94.830829112029477
1611,1,1611,46,679,529891,21,32,MD027,6,LrF,793431,C,79,"Developed, Open Space",0.2223948,0.0000938,0.0074074,46,36,4299.736166652386601,687962.435289726126939,120.000000005587935,900.000000083819032
1612,1,1612,46,680,529892,22,35,MD027,6,LrD,793430,C,79,"Developed, Low Intensity",0.0739147,0.0000312,0.0024619,46,36,4299.736166652386601,687962.435289726126939,93.189129607253875,299.122220991925360
1613,1,1613,46,680,529892,22,113,MD027,6,LeC,793014,C,79,"Developed, Low Intensity",0.0685570,0.0000289,0.0022835,46,36,4299.736166652386601,687962.435289726126939,82.436179486875716,277.440279092627236
1614,1,1614,46,681,529893,22,63,MD027,6,LmB,793427,C,79,"Developed, Low Intensity",0.5675251,0.0002393,0.0189028,46,36,4299.736166652386601,687962.435289726126939,194.279206529698030,2296.692740998538284
1615,1,1615,46,681,529893,22,113,MD027,6,LeC,793014,C,79,"Developed, Low Intensity",0.0172658,0.0000073,0.0005751,46,36,4299.736166652386601,687962.435289726126939,47.053581920759505,69.872200592938555
1616,1,1616,46,682,529894,21,63,MD027,6,LmB,793427,C,79,"Developed, Open Space",4.3895702,0.0018507,0.1462054,46,36,4299.736166652386601,687962.435289726126939,917.627989234818642,17763.961000370258262
1617,1,1617,46,682,529894,21,113,MD027,6,LeC,793014,C,79,"Developed, Open Space",1.1212156,0.0004727,0.0373448,46,36,4299.736166652386601,687962.435289726126939,436.993754385243278,4537.398505542892053
1618,1,1618,46,683,529895,22,63,MD027,6,LmB,793427,C,79,"Developed, Low Intensity",0.0858670,0.0000362,0.0028600,46,36,4299.736166652386601,687962.435289726126939,86.747506621378264,347.491605126759339
1619,1,1619,47,684,530082,41,80,MD027,6,LoB,793428,C,73,Deciduous Forest,0.0161763,0.0000068,0.0004979,47,38,2819.013952898307707,257584.595577568339650,43.192045000155417,65.463099604635076
1620,1,1620,47,685,530083,21,80,MD027,6,LoB,793428,C,79,"Developed, Open Space",0.0331812,0.0000140,0.0011052,47,38,2819.013952898307707,257584.595577568339650,67.481602794002995,134.279469193955606
1621,1,1621,47,685,530083,21,200,MD027,6,WcB,793659,D,84,"Developed, Open Space",0.1092362,0.0000461,0.0038687,47,38,2819.013952898307707,257584.595577568339650,99.071882774120212,442.063304076047871
1622,1,1622,43,686,530084,41,29,MD027,6,LrF,793431,C,73,Deciduous Forest,0.2206547,0.0000930,0.0067913,43,35,1112.201770492006290,48158.073667062169989,116.333219538854408,892.957842736657994
1623,1,1623,43,686,530084,41,44,MD027,6,LoC,793429,C,73,Deciduous Forest,0.0088617,0.0000037,0.0002727,43,35,1112.201770492006290,48158.073667062169989,41.703048796436050,35.861951240911026
1624,1,1624,43,686,530084,41,80,MD027,6,LoB,793428,C,73,Deciduous Forest,1.0307934,0.0004346,0.0317255,43,35,1112.201770492006290,48158.073667062169989,274.424250039178787,4171.473174491069585
1625,1,1625,44,687,530085,41,29,MD027,6,LrF,793431,C,73,Deciduous Forest,0.1845446,0.0000778,0.0056799,44,34,2040.080042330474726,242411.317755026975647,117.933963437017042,746.825539709084751
1626,1,1626,44,687,530085,41,46,MD027,6,LoC,793429,C,73,Deciduous Forest,1.4108686,0.0005948,0.0434234,44,34,2040.080042330474726,242411.317755026975647,420.532601898927396,5709.583076337225975
1627,1,1627,44,687,530085,41,80,MD027,6,LoB,793428,C,73,Deciduous Forest,0.0851868,0.0000359,0.0026219,44,34,2040.080042330474726,242411.317755026975647,133.921798043722902,344.738841019042752
1628,1,1628,44,687,530085,41,155,MD027,6,JaB,793008,,,Deciduous Forest,0.2174310,0.0000917,,44,34,2040.080042330474726,242411.317755026975647,137.025348826338131,879.912094337346957
1629,1,1629,46,688,530086,22,35,MD027,6,LrD,793430,C,79,"Developed, Low Intensity",0.0656866,0.0000277,0.0021879,46,36,4299.736166652386601,687962.435289726126939,67.278460471902093,265.824299752589809
1630,1,1630,46,688,530086,22,113,MD027,6,LeC,793014,C,79,"Developed, Low Intensity",0.0767851,0.0000324,0.0025575,46,36,4299.736166652386601,687962.435289726126939,96.921850605706936,310.738200074825272
1631,1,1631,31,689,530264,21,11,MD027,6,LmB,793427,C,79,"Developed, Open Space",1.3655592,0.0005757,0.0454833,31,23,2384.870074047698381,274914.195571846503299,400.509416858281895,5526.221976753435229
1632,1,1632,31,689,530264,21,14,MD027,6,LrF,793431,C,79,"Developed, Open Space",0.4687397,0.0001976,0.0156125,31,23,2384.870074047698381,274914.195571846503299,187.451485440060452,1896.922301069398827
1633,1,1633,31,689,530264,21,16,MD027,6,LrF,793431,C,79,"Developed, Open Space",0.0041833,0.0000018,0.0001393,31,23,2384.870074047698381,274914.195571846503299,50.181383526280641,16.929127102802767
1634,1,1634,31,689,530264,21,19,MD027,6,LrD,793430,C,79,"Developed, Open Space",0.0033022,0.0000014,0.0001100,31,23,2384.870074047698381,274914.195571846503299,24.173894867739662,13.363371848495369
1635,1,1635,21,689,530264,21,20,MD027,6,LrD,793430,C,79,"Developed, Open Space",2.4367731,0.0010274,0.0811627,21,17,2131.051592292913938,213751.183355050627142,700.232797623205215,9861.270884374602247
1636,1,1636,31,689,530264,21,22,MD027,6,LrD,793430,C,79,"Developed, Open Space",1.0866771,0.0004582,0.0361945,31,23,2384.870074047698381,274914.195571846503299,411.337461316232691,4397.625936900823945
1637,1,1637,21,689,530264,21,40,MD027,6,LoB,793428,C,79,"Developed, Open Space",0.1319296,0.0000556,0.0043942,21,17,2131.051592292913938,213751.183355050627142,127.623052776248358,533.900147300717208
1638,1,1638,31,689,530264,21,41,MD027,6,LoB,793428,C,79,"Developed, Open Space",56.6892586,0.0239010,1.8881752,31,23,2384.870074047698381,274914.195571846503299,10629.858117946729180,229413.297847943322267
1639,1,1639,35,689,530264,21,100,MD027,6,LoC,793429,C,79,"Developed, Open Space",15.4390745,0.0065093,0.5142363,35,27,2051.878969006379975,202247.003205950109987,3190.793974266807254,62479.718695717827359
1640,1,1640,31,689,530264,21,115,MD027,6,LeC,793014,C,79,"Developed, Open Space",4.1349955,0.0017434,0.1377262,31,23,2384.870074047698381,274914.195571846503299,1296.422214917585052,16733.732315673438279
1641,1,1641,35,689,530264,21,177,MD027,6,UaF,628165,,,"Developed, Open Space",3.0611098,0.0012906,,35,27,2051.878969006379975,202247.003205950109987,1237.742936874732322,12387.872200229068767
1642,1,1642,31,689,530264,21,178,MD027,6,UuB,816903,D,84,"Developed, Open Space",1.7180511,0.0007244,0.0608457,31,23,2384.870074047698381,274914.195571846503299,432.082965815729153,6952.706173863100048
1643,1,1643,21,689,530264,21,191,MD027,6,LoC,793429,C,79,"Developed, Open Space",0.3026460,0.0001276,0.0100804,21,17,2131.051592292913938,213751.183355050627142,192.864237371818945,1224.764911274621682
1644,1,1644,26,689,530264,21,193,MD027,6,LoC,793429,C,79,"Developed, Open Space",4.3597660,0.0018381,0.1452127,26,20,1764.866757515807194,147307.671986452449346,1020.818069313627234,17643.347423651357531
1645,1,1645,10,689,530264,21,195,MD027,6,LoC,793429,C,79,"Developed, Open Space",13.2132282,0.0055709,0.4400991,10,10,3020.013358109000364,306619.508513230364770,2435.755097607092921,53472.037179753373493
1646,1,1646,41,689,530264,21,205,MD027,6,MoB,793442,D,84,"Developed, Open Space",1.2940114,0.0005456,0.0458281,41,30,1666.386666209197301,120547.332291464525042,309.933160867554591,5236.678254995043062
1647,1,1647,26,689,530264,21,206,MD027,6,WcB,793659,D,84,"Developed, Open Space",12.4287453,0.0052401,0.4401706,26,20,1764.866757515807194,147307.671986452449346,3592.594397286697131,50297.347122282793862
1648,1,1648,35,689,530264,21,207,MD027,6,UuB,816903,D,84,"Developed, Open Space",5.2388864,0.0022088,0.1855379,35,27,2051.878969006379975,202247.003205950109987,1160.492098905695002,21201.021688369804906
1649,1,1649,10,689,530264,21,208,MD027,6,UuB,816903,D,84,"Developed, Open Space",0.0989935,0.0000417,0.0035059,10,10,3020.013358109000364,306619.508513230364770,182.357562450770899,400.612320939713754
1650,1,1650,35,689,530264,21,221,MD027,6,WcB,793659,D,84,"Developed, Open Space",7.1542702,0.0030163,0.2533723,35,27,2051.878969006379975,202247.003205950109987,1763.619025657750171,28952.304324390755937
1651,1,1651,10,689,530264,21,222,MD027,6,WcB,793659,D,84,"Developed, Open Space",1.4372550,0.0006060,0.0509011,10,10,3020.013358109000364,306619.508513230364770,384.473434503763713,5816.364582131578572
1652,1,1652,10,689,530264,21,223,MD027,6,WcB,793659,D,84,"Developed, Open Space",1.5645832,0.0006596,0.0554105,10,10,3020.013358109000364,306619.508513230364770,358.756615492630374,6331.643557213913482
1653,1,1653,45,690,530267,23,80,MD027,6,LoB,793428,C,79,"Developed, Medium Intensity",0.8836391,0.0003726,0.0294318,45,33,2126.402011440691695,158256.429778434190666,301.946137540121981,3575.960458087216921
1654,1,1654,45,690,530267,23,101,MD027,6,LoC,793429,C,79,"Developed, Medium Intensity",0.0194433,0.0000082,0.0006476,45,33,2126.402011440691695,158256.429778434190666,70.073029322625729,78.684389131830287
1655,1,1655,37,690,530267,23,177,MD027,6,UaF,628165,,,"Developed, Medium Intensity",12.7670631,0.0053828,,37,29,2037.685248617656725,31093.403794233414374,2122.067699906668167,51666.471566788015480
1663,1,1663,46,694,530271,21,32,MD027,6,LrF,793431,C,79,"Developed, Open Space",0.2944915,0.0001242,0.0098088,46,36,4299.736166652386601,687962.435289726126939,164.359255820476704,1191.764691003480038
1664,1,1664,46,694,530271,21,35,MD027,6,LrD,793430,C,79,"Developed, Open Space",0.0091973,0.0000039,0.0003063,46,36,4299.736166652386601,687962.435289726126939,29.770532485294076,37.220046265906447
1665,1,1665,46,695,530272,21,63,MD027,6,LmB,793427,C,79,"Developed, Open Space",0.2412343,0.0001017,0.0080349,46,36,4299.736166652386601,687962.435289726126939,162.890996527302917,976.240479417717324
1666,1,1666,43,696,530459,22,29,MD027,6,LrF,793431,C,79,"Developed, Low Intensity",0.0311740,0.0000131,0.0010383,43,35,1112.201770492006290,48158.073667062169989,63.779185275934694,126.156821523969910
1667,1,1667,43,696,530459,22,44,MD027,6,LoC,793429,C,79,"Developed, Low Intensity",2.1235912,0.0008953,0.0707314,43,35,1112.201770492006290,48158.073667062169989,574.791577327918958,8593.868761786894538
1668,1,1668,43,696,530459,22,80,MD027,6,LoB,793428,C,79,"Developed, Low Intensity",1.1304440,0.0004766,0.0376522,43,35,1112.201770492006290,48158.073667062169989,271.443670148132924,4574.744758030373305
1669,1,1669,43,696,530459,22,200,MD027,6,WcB,793659,D,84,"Developed, Low Intensity",0.5766580,0.0002431,0.0204226,43,35,1112.201770492006290,48158.073667062169989,199.772037834742576,2333.652205334223254
1670,1,1670,44,697,530460,22,25,MD027,6,LrD,793430,C,79,"Developed, Low Intensity",0.0511569,0.0000216,0.0017039,44,34,2040.080042330474726,242411.317755026975647,103.813818957507024,207.024624680644308
1671,1,1671,44,697,530460,22,29,MD027,6,LrF,793431,C,79,"Developed, Low Intensity",1.1846385,0.0004995,0.0394573,44,34,2040.080042330474726,242411.317755026975647,527.781121134798695,4794.061908129588119
1672,1,1672,44,697,530460,22,46,MD027,6,LoC,793429,C,79,"Developed, Low Intensity",2.8292933,0.0011929,0.0942366,44,34,2040.080042330474726,242411.317755026975647,878.790740159720372,11449.743399221884829
1674,1,1674,44,697,530460,22,155,MD027,6,JaB,793008,,,"Developed, Low Intensity",5.5591011,0.0023438,,44,34,2040.080042330474726,242411.317755026975647,1064.300682226477875,22496.883563159768528
1675,1,1675,44,697,530460,22,190,MD027,6,LoC,793429,C,79,"Developed, Low Intensity",2.7896509,0.0011762,0.0929162,44,34,2040.080042330474726,242411.317755026975647,802.513421831068399,11289.316571547873536
1676,1,1676,44,697,530460,22,200,MD027,6,WcB,793659,D,84,"Developed, Low Intensity",3.2715492,0.0013793,0.1158636,44,34,2040.080042330474726,242411.317755026975647,948.746326729586258,13239.489547796152692
1677,1,1677,47,698,530632,22,80,MD027,6,LoB,793428,C,79,"Developed, Low Intensity",0.9978448,0.0004207,0.0332357,47,38,2819.013952898307707,257584.595577568339650,290.774585901963746,4038.134765792638063
1678,1,1678,47,699,530633,41,80,MD027,6,LoB,793428,C,73,Deciduous Forest,1.4028071,0.0005914,0.0431753,47,38,2819.013952898307707,257584.595577568339650,586.652812961749646,5676.958898722169579
1679,1,1679,47,699,530633,41,99,MD027,6,LoC,793429,C,73,Deciduous Forest,0.0001709,0.0000001,0.0000053,47,38,2819.013952898307707,257584.595577568339650,5.544628165248999,0.691509928167837
1680,1,1680,47,699,530633,41,200,MD027,6,WcB,793659,D,79,Deciduous Forest,3.5534801,0.0014982,0.1183574,47,38,2819.013952898307707,257584.595577568339650,1044.484179136022476,14380.424058915574278
1681,1,1681,47,699,530633,41,203,MD027,6,MoB,793442,D,79,Deciduous Forest,1.4304438,0.0006031,0.0476444,47,38,2819.013952898307707,257584.595577568339650,350.487906979849754,5788.800531616193439
1687,1,1687,46,703,530637,41,36,MD027,6,LrD,793430,C,73,Deciduous Forest,0.0247544,0.0000104,0.0007619,46,36,4299.736166652386601,687962.435289726126939,65.925002197957383,100.177324050372960
1688,1,1688,46,703,530637,41,80,MD027,6,LoB,793428,C,73,Deciduous Forest,0.3590823,0.0001514,0.0110518,46,36,4299.736166652386601,687962.435289726126939,240.238303087882713,1453.154655842360853
1689,1,1689,46,703,530637,41,143,MD027,6,LrD,793430,C,73,Deciduous Forest,0.4622901,0.0001949,0.0142283,46,36,4299.736166652386601,687962.435289726126939,200.897569610771313,1870.821588219607975
1690,1,1690,46,703,530637,41,172,MD027,6,WcB,793659,D,79,Deciduous Forest,1.0229179,0.0004313,0.0340708,46,36,4299.736166652386601,687962.435289726126939,265.227701853711153,4139.601610502935728
1691,1,1691,46,704,530638,21,35,MD027,6,LrD,793430,C,79,"Developed, Open Space",0.0490821,0.0000207,0.0016348,46,36,4299.736166652386601,687962.435289726126939,60.856392398831666,198.628140650016348
1692,1,1692,46,704,530638,21,63,MD027,6,LmB,793427,C,79,"Developed, Open Space",0.1620005,0.0000683,0.0053958,46,36,4299.736166652386601,687962.435289726126939,196.384225635644157,655.592744894152929
1693,1,1693,46,704,530638,21,113,MD027,6,LeC,793014,C,79,"Developed, Open Space",2.5666811,0.0010821,0.0854896,46,36,4299.736166652386601,687962.435289726126939,505.397809011786478,10386.990051647013388
1694,1,1694,46,705,530639,41,63,MD027,6,LmB,793427,C,73,Deciduous Forest,0.5662999,0.0002388,0.0174295,46,36,4299.736166652386601,687962.435289726126939,258.987999599933346,2291.734552198968231
1695,1,1695,46,705,530639,41,113,MD027,6,LeC,793014,C,73,Deciduous Forest,0.2468312,0.0001041,0.0075969,46,36,4299.736166652386601,687962.435289726126939,159.026957254470659,998.890447526312755
1696,1,1696,46,706,530640,22,63,MD027,6,LmB,793427,C,79,"Developed, Low Intensity",0.2223948,0.0000938,0.0074074,46,36,4299.736166652386601,687962.435289726126939,119.999999994412065,899.999999916180968
1697,1,1697,47,707,530824,21,80,MD027,6,LoB,793428,C,79,"Developed, Open Space",2.9681876,0.0012514,0.0988628,47,38,2819.013952898307707,257584.595577568339650,632.059991408745304,12011.829058933095439
1698,1,1698,47,707,530824,21,200,MD027,6,WcB,793659,D,84,"Developed, Open Space",1.1455741,0.0004830,0.0405711,47,38,2819.013952898307707,257584.595577568339650,497.860166897618001,4635.973675562205244
1702,1,1702,46,709,530826,21,80,MD027,6,LoB,793428,C,79,"Developed, Open Space",3.5899961,0.0015136,0.1195737,46,36,4299.736166652386601,687962.435289726126939,869.202869060947705,14528.198997649369630
1703,1,1703,46,709,530826,21,143,MD027,6,LrD,793430,C,79,"Developed, Open Space",0.0579827,0.0000244,0.0019313,46,36,4299.736166652386601,687962.435289726126939,69.697923458344761,234.647491482178964
